PRODUCE,COST PER POUND,POUNDS SOLD,TOTAL
Red onion,0.78,16.8,"=ROUND(B1713*C1713,2)"
Lime,1.06,20.2,"=ROUND(B1714*C1714,2)"
Potatoes,0.86,7.4,"=ROUND(B1715*C1715,2)"
Papaya,1.34,29.6,"=ROUND(B1716*C1716,2)"
Butternut squash,1.28,34.7,"=ROUND(B1717*C1717,2)"
Parsnips,2.27,34.1,"=ROUND(B1718*C1718,2)"
Potatoes,0.86,36.7,"=ROUND(B1719*C1719,2)"
Kale,5.02,5.9,"=ROUND(B1720*C1720,2)"
Papaya,1.34,31.7,"=ROUND(B1721*C1721,2)"
Celery,1.19,27.3,"=ROUND(B1722*C1722,2)"
Okra,2.26,15.2,"=ROUND(B1723*C1723,2)"
Strawberries,4.4,7.800000000000001,"=ROUND(B1724*C1724,2)"
Carrots,1.26,38.90000000000001,"=ROUND(B1725*C1725,2)"
Lime,1.06,30.5,"=ROUND(B1726*C1726,2)"
Carrots,1.26,3.5,"=ROUND(B1727*C1727,2)"
Garlic,3.07,33.2,"=ROUND(B1728*C1728,2)"
Celery,1.19,39,"=ROUND(B1729*C1729,2)"
Brussels sprouts,1.65,1.1,"=ROUND(B1730*C1730,2)"
Watermelon,0.66,9.3,"=ROUND(B1731*C1731,2)"
Celery,1.19,9.700000000000001,"=ROUND(B1732*C1732,2)"
Garlic,3.07,2.9,"=ROUND(B1733*C1733,2)"
Okra,2.26,18.4,"=ROUND(B1734*C1734,2)"
Lime,1.06,16.4,"=ROUND(B1735*C1735,2)"
Butternut squash,1.28,16.1,"=ROUND(B1736*C1736,2)"
Lemon,1.27,20.9,"=ROUND(B1737*C1737,2)"
Green beans,2.52,37.4,"=ROUND(B1738*C1738,2)"
Bok choy,1.42,36.6,"=ROUND(B1739*C1739,2)"
Strawberries,4.4,19.3,"=ROUND(B1740*C1740,2)"
Celery,1.19,8.8,"=ROUND(B1741*C1741,2)"
Lettuce,1.88,5.4,"=ROUND(B1742*C1742,2)"
Green peppers,1.89,39.40000000000001,"=ROUND(B1743*C1743,2)"
Strawberries,4.4,23.2,"=ROUND(B1744*C1744,2)"
Lime,1.06,38.7,"=ROUND(B1745*C1745,2)"
Red onion,0.78,30.2,"=ROUND(B1746*C1746,2)"
Lettuce,1.88,7.5,"=ROUND(B1747*C1747,2)"
Daikon,1.4,23.6,"=ROUND(B1748*C1748,2)"
Ginger,5.13,24.7,"=ROUND(B1749*C1749,2)"
Corn,1.07,11.8,"=ROUND(B1750*C1750,2)"
Kale,5.02,10,"=ROUND(B1751*C1751,2)"
Apples,1.88,11.4,"=ROUND(B1752*C1752,2)"
Spinach,4.12,3.4,"=ROUND(B1753*C1753,2)"
Garlic,3.07,8,"=ROUND(B1754*C1754,2)"
Grapefruit,0.76,23.5,"=ROUND(B1755*C1755,2)"
Green beans,2.52,18.5,"=ROUND(B1756*C1756,2)"
Eggplant,2.32,3.3,"=ROUND(B1757*C1757,2)"
Apples,1.88,31.9,"=ROUND(B1758*C1758,2)"
Okra,2.26,28.9,"=ROUND(B1759*C1759,2)"
Parsnips,2.27,2.9,"=ROUND(B1760*C1760,2)"
Bananas,0.86,13.7,"=ROUND(B1761*C1761,2)"
Apricots,3.71,33.9,"=ROUND(B1762*C1762,2)"
Bok choy,1.42,10.2,"=ROUND(B1763*C1763,2)"
Apricots,3.71,20.5,"=ROUND(B1764*C1764,2)"
Carrots,1.26,38.6,"=ROUND(B1765*C1765,2)"
Avocados,3.23,35.5,"=ROUND(B1766*C1766,2)"
Lemon,1.27,34.1,"=ROUND(B1767*C1767,2)"
Parsnips,2.27,37.1,"=ROUND(B1768*C1768,2)"
Orange,1.09,39.7,"=ROUND(B1769*C1769,2)"
Strawberries,4.4,15.2,"=ROUND(B1770*C1770,2)"
Grapefruit,0.76,2.9,"=ROUND(B1771*C1771,2)"
Parsnips,2.27,21.5,"=ROUND(B1772*C1772,2)"
Lettuce,1.88,13.3,"=ROUND(B1773*C1773,2)"
Daikon,1.4,21.9,"=ROUND(B1774*C1774,2)"
Tomatoes,3.16,5.800000000000001,"=ROUND(B1775*C1775,2)"
Coconuts,1.18,30.8,"=ROUND(B1776*C1776,2)"
Grapefruit,0.76,8,"=ROUND(B1777*C1777,2)"
Avocados,3.23,25.3,"=ROUND(B1778*C1778,2)"
Asparagus,2.49,9.9,"=ROUND(B1779*C1779,2)"
Eggplant,2.32,16.4,"=ROUND(B1780*C1780,2)"
Yellow peppers,2.87,9.1,"=ROUND(B1781*C1781,2)"
Apricots,3.71,11.1,"=ROUND(B1782*C1782,2)"
Green peppers,1.89,6.600000000000001,"=ROUND(B1783*C1783,2)"
Green peppers,1.89,20.1,"=ROUND(B1784*C1784,2)"
Potatoes,0.86,12.3,"=ROUND(B1785*C1785,2)"
Strawberries,4.4,35.7,"=ROUND(B1786*C1786,2)"
Yellow peppers,2.87,8.8,"=ROUND(B1787*C1787,2)"
Apricots,3.71,18.3,"=ROUND(B1788*C1788,2)"
Bananas,0.86,31.3,"=ROUND(B1789*C1789,2)"
Potatoes,0.86,14.1,"=ROUND(B1790*C1790,2)"
Butternut squash,1.28,25.3,"=ROUND(B1791*C1791,2)"
Asparagus,2.49,34.4,"=ROUND(B1792*C1792,2)"
Carrots,1.26,36.5,"=ROUND(B1793*C1793,2)"
Green peppers,1.89,37.2,"=ROUND(B1794*C1794,2)"
Beets,1.51,22.9,"=ROUND(B1795*C1795,2)"
Papaya,1.34,32.5,"=ROUND(B1796*C1796,2)"
Cherries,9.5,28.9,"=ROUND(B1797*C1797,2)"
Asparagus,2.49,39.1,"=ROUND(B1798*C1798,2)"
Lime,1.06,30.9,"=ROUND(B1799*C1799,2)"
Lime,1.06,21.6,"=ROUND(B1800*C1800,2)"
Daikon,1.4,24.7,"=ROUND(B1801*C1801,2)"
Lemon,1.27,2.6,"=ROUND(B1802*C1802,2)"
Corn,1.07,16.9,"=ROUND(B1803*C1803,2)"
Watermelon,0.66,8.6,"=ROUND(B1804*C1804,2)"
Green cabbage,0.8,30.5,"=ROUND(B1805*C1805,2)"
Orange,1.09,16.2,"=ROUND(B1806*C1806,2)"
Yellow peppers,2.87,37.4,"=ROUND(B1807*C1807,2)"
Coconuts,1.18,38.7,"=ROUND(B1808*C1808,2)"
Brussels sprouts,1.65,15.3,"=ROUND(B1809*C1809,2)"
Cucumber,1.07,15.8,"=ROUND(B1810*C1810,2)"
Ginger,5.13,29.7,"=ROUND(B1811*C1811,2)"
Bananas,0.86,16.7,"=ROUND(B1812*C1812,2)"
Lettuce,1.88,11.3,"=ROUND(B1813*C1813,2)"
Red onion,0.78,22.6,"=ROUND(B1814*C1814,2)"
Ginger,5.13,36.9,"=ROUND(B1815*C1815,2)"
Cherries,9.5,8.9,"=ROUND(B1816*C1816,2)"
Papaya,1.34,33.2,"=ROUND(B1817*C1817,2)"
Grapefruit,0.76,21.3,"=ROUND(B1818*C1818,2)"
Beets,1.51,18,"=ROUND(B1819*C1819,2)"
Yellow peppers,2.87,30.8,"=ROUND(B1820*C1820,2)"
Brussels sprouts,1.65,23.1,"=ROUND(B1821*C1821,2)"
Eggplant,2.32,11,"=ROUND(B1822*C1822,2)"
Grapes,2.63,9.8,"=ROUND(B1823*C1823,2)"
Asparagus,2.49,8.700000000000001,"=ROUND(B1824*C1824,2)"
Eggplant,2.32,0.9,"=ROUND(B1825*C1825,2)"
Beets,1.51,1.7,"=ROUND(B1826*C1826,2)"
Carrots,1.26,0.9,"=ROUND(B1827*C1827,2)"
Red onion,0.78,29.9,"=ROUND(B1828*C1828,2)"
Fava beans,2.69,25.6,"=ROUND(B1829*C1829,2)"
Eggplant,2.32,32.3,"=ROUND(B1830*C1830,2)"
Ginger,5.13,20.7,"=ROUND(B1831*C1831,2)"
Beets,1.51,39.1,"=ROUND(B1832*C1832,2)"
Potatoes,0.86,27,"=ROUND(B1833*C1833,2)"
Eggplant,2.32,22.9,"=ROUND(B1834*C1834,2)"
Lettuce,1.88,6.7,"=ROUND(B1835*C1835,2)"
Green cabbage,0.8,28.6,"=ROUND(B1836*C1836,2)"
Yellow peppers,2.87,19.4,"=ROUND(B1837*C1837,2)"
Green cabbage,0.8,17.9,"=ROUND(B1838*C1838,2)"
Garlic,3.07,15.8,"=ROUND(B1839*C1839,2)"
Parsnips,2.27,11.9,"=ROUND(B1840*C1840,2)"
Ginger,5.13,27.9,"=ROUND(B1841*C1841,2)"
Okra,2.26,31.1,"=ROUND(B1842*C1842,2)"
Lime,1.06,32.3,"=ROUND(B1843*C1843,2)"
Okra,2.26,24.4,"=ROUND(B1844*C1844,2)"
Kale,5.02,19.7,"=ROUND(B1845*C1845,2)"
Potatoes,0.86,30.8,"=ROUND(B1846*C1846,2)"
Papaya,1.34,33.1,"=ROUND(B1847*C1847,2)"
Papaya,1.34,26.6,"=ROUND(B1848*C1848,2)"
Bok choy,1.42,18.5,"=ROUND(B1849*C1849,2)"
Green beans,2.52,8.4,"=ROUND(B1850*C1850,2)"
Avocados,3.23,36.7,"=ROUND(B1851*C1851,2)"
Kale,5.02,23.7,"=ROUND(B1852*C1852,2)"
Yellow peppers,2.87,24,"=ROUND(B1853*C1853,2)"
Green peppers,1.89,9.4,"=ROUND(B1854*C1854,2)"
Green peppers,1.89,16.4,"=ROUND(B1855*C1855,2)"
Lemon,1.27,30,"=ROUND(B1856*C1856,2)"
Lettuce,1.88,30.6,"=ROUND(B1857*C1857,2)"
Potatoes,0.86,21.1,"=ROUND(B1858*C1858,2)"
Asparagus,2.49,18.3,"=ROUND(B1859*C1859,2)"
Lime,1.06,19.8,"=ROUND(B1860*C1860,2)"
Green cabbage,0.8,1,"=ROUND(B1861*C1861,2)"
Watermelon,0.66,9.600000000000001,"=ROUND(B1862*C1862,2)"
Apricots,3.71,13,"=ROUND(B1863*C1863,2)"
Grapes,2.63,26.6,"=ROUND(B1864*C1864,2)"
Green cabbage,0.8,3.3,"=ROUND(B1865*C1865,2)"
Green cabbage,0.8,27.3,"=ROUND(B1866*C1866,2)"
Carrots,1.26,11.8,"=ROUND(B1867*C1867,2)"
Lime,1.06,19.8,"=ROUND(B1868*C1868,2)"
Watermelon,0.66,3.6,"=ROUND(B1869*C1869,2)"
Apples,1.88,31.7,"=ROUND(B1870*C1870,2)"
Fava beans,2.69,9,"=ROUND(B1871*C1871,2)"
Yellow peppers,2.87,23.6,"=ROUND(B1872*C1872,2)"
Green beans,2.52,25.9,"=ROUND(B1873*C1873,2)"
Cucumber,1.07,26.5,"=ROUND(B1874*C1874,2)"
Potatoes,0.86,39.2,"=ROUND(B1875*C1875,2)"
Lettuce,1.88,12.1,"=ROUND(B1876*C1876,2)"
Grapefruit,0.76,39.5,"=ROUND(B1877*C1877,2)"
Ginger,5.13,30.1,"=ROUND(B1878*C1878,2)"
Parsnips,2.27,20.9,"=ROUND(B1879*C1879,2)"
Avocados,3.23,24.1,"=ROUND(B1880*C1880,2)"
Grapefruit,0.76,18.5,"=ROUND(B1881*C1881,2)"
Avocados,3.23,7.7,"=ROUND(B1882*C1882,2)"
Lettuce,1.88,32.1,"=ROUND(B1883*C1883,2)"
Spinach,4.12,5.7,"=ROUND(B1884*C1884,2)"
Green beans,2.52,14.6,"=ROUND(B1885*C1885,2)"
Cherries,9.5,17.5,"=ROUND(B1886*C1886,2)"
Green beans,2.52,21.8,"=ROUND(B1887*C1887,2)"
Butternut squash,1.28,38.8,"=ROUND(B1888*C1888,2)"
Green cabbage,0.8,37,"=ROUND(B1889*C1889,2)"
Carrots,1.26,33.3,"=ROUND(B1890*C1890,2)"
Ginger,5.13,23.3,"=ROUND(B1891*C1891,2)"
Bok choy,1.42,5.100000000000001,"=ROUND(B1892*C1892,2)"
Grapes,2.63,25.4,"=ROUND(B1893*C1893,2)"
Strawberries,4.4,14.3,"=ROUND(B1894*C1894,2)"
Cherries,9.5,28,"=ROUND(B1895*C1895,2)"
Carrots,1.26,27.4,"=ROUND(B1896*C1896,2)"
Apples,1.88,18.6,"=ROUND(B1897*C1897,2)"
Red onion,0.78,17.6,"=ROUND(B1898*C1898,2)"
Carrots,1.26,29.6,"=ROUND(B1899*C1899,2)"
Bok choy,1.42,20.2,"=ROUND(B1900*C1900,2)"
Spinach,4.12,33,"=ROUND(B1901*C1901,2)"
Green peppers,1.89,18.3,"=ROUND(B1902*C1902,2)"
Celery,1.19,21.2,"=ROUND(B1903*C1903,2)"
Lemon,1.27,7.5,"=ROUND(B1904*C1904,2)"
Ginger,5.13,15.9,"=ROUND(B1905*C1905,2)"
Strawberries,4.4,13,"=ROUND(B1906*C1906,2)"
Avocados,3.23,22.8,"=ROUND(B1907*C1907,2)"
Green peppers,1.89,28.3,"=ROUND(B1908*C1908,2)"
Spinach,4.12,18.5,"=ROUND(B1909*C1909,2)"
Green peppers,1.89,14.2,"=ROUND(B1910*C1910,2)"
Okra,2.26,24.3,"=ROUND(B1911*C1911,2)"
Ginger,5.13,18.9,"=ROUND(B1912*C1912,2)"
Avocados,3.23,27.8,"=ROUND(B1913*C1913,2)"
Lettuce,1.88,7.4,"=ROUND(B1914*C1914,2)"
Spinach,4.12,27.6,"=ROUND(B1915*C1915,2)"
Kale,5.02,8.700000000000001,"=ROUND(B1916*C1916,2)"
Apricots,3.71,28.4,"=ROUND(B1917*C1917,2)"
Papaya,1.34,11.4,"=ROUND(B1918*C1918,2)"
Red onion,0.78,28.5,"=ROUND(B1919*C1919,2)"
Apricots,3.71,36.9,"=ROUND(B1920*C1920,2)"
Potatoes,0.86,29.5,"=ROUND(B1921*C1921,2)"
Yellow peppers,2.87,6.600000000000001,"=ROUND(B1922*C1922,2)"
Daikon,1.4,6.4,"=ROUND(B1923*C1923,2)"
Apricots,3.71,20.7,"=ROUND(B1924*C1924,2)"
Green peppers,1.89,8.4,"=ROUND(B1925*C1925,2)"
Grapes,2.63,28.7,"=ROUND(B1926*C1926,2)"
Celery,1.19,19.3,"=ROUND(B1927*C1927,2)"
Fava beans,2.69,26.7,"=ROUND(B1928*C1928,2)"
Coconuts,1.18,27.2,"=ROUND(B1929*C1929,2)"
Butternut squash,1.28,22,"=ROUND(B1930*C1930,2)"
Spinach,4.12,23.7,"=ROUND(B1931*C1931,2)"
Carrots,1.26,2.5,"=ROUND(B1932*C1932,2)"
Brussels sprouts,1.65,26.8,"=ROUND(B1933*C1933,2)"
Beets,1.51,22.8,"=ROUND(B1934*C1934,2)"
Cherries,9.5,6.600000000000001,"=ROUND(B1935*C1935,2)"
Grapes,2.63,14.2,"=ROUND(B1936*C1936,2)"
Red onion,0.78,24.4,"=ROUND(B1937*C1937,2)"
Avocados,3.23,25.4,"=ROUND(B1938*C1938,2)"
Grapes,2.63,3.7,"=ROUND(B1939*C1939,2)"
Lettuce,1.88,27,"=ROUND(B1940*C1940,2)"
Spinach,4.12,7.2,"=ROUND(B1941*C1941,2)"
Watermelon,0.66,21.7,"=ROUND(B1942*C1942,2)"
Okra,2.26,24.4,"=ROUND(B1943*C1943,2)"
Kale,5.02,19.5,"=ROUND(B1944*C1944,2)"
Cherries,9.5,39.6,"=ROUND(B1945*C1945,2)"
Eggplant,2.32,9.1,"=ROUND(B1946*C1946,2)"
Fava beans,2.69,23.4,"=ROUND(B1947*C1947,2)"
Green cabbage,0.8,8.4,"=ROUND(B1948*C1948,2)"
Bananas,0.86,2.5,"=ROUND(B1949*C1949,2)"
Yellow peppers,2.87,4.7,"=ROUND(B1950*C1950,2)"
Yellow peppers,2.87,14.2,"=ROUND(B1951*C1951,2)"
Brussels sprouts,1.65,21.4,"=ROUND(B1952*C1952,2)"
Okra,2.26,24.3,"=ROUND(B1953*C1953,2)"
Potatoes,0.86,29.5,"=ROUND(B1954*C1954,2)"
Daikon,1.4,15.2,"=ROUND(B1955*C1955,2)"
Kale,5.02,9.600000000000001,"=ROUND(B1956*C1956,2)"
Strawberries,4.4,4.7,"=ROUND(B1957*C1957,2)"
Green cabbage,0.8,27.5,"=ROUND(B1958*C1958,2)"
Bok choy,1.42,24.1,"=ROUND(B1959*C1959,2)"
Spinach,4.12,9.9,"=ROUND(B1960*C1960,2)"
Okra,2.26,23.7,"=ROUND(B1961*C1961,2)"
Ginger,5.13,22.9,"=ROUND(B1962*C1962,2)"
Corn,1.07,24.5,"=ROUND(B1963*C1963,2)"
Grapes,2.63,18.4,"=ROUND(B1964*C1964,2)"
Okra,2.26,7.300000000000001,"=ROUND(B1965*C1965,2)"
Orange,1.09,39,"=ROUND(B1966*C1966,2)"
Apricots,3.71,28,"=ROUND(B1967*C1967,2)"
Cucumber,1.07,32.9,"=ROUND(B1968*C1968,2)"
Fava beans,2.69,28.7,"=ROUND(B1969*C1969,2)"
Bok choy,1.42,30.4,"=ROUND(B1970*C1970,2)"
Ginger,5.13,26.5,"=ROUND(B1971*C1971,2)"
Watermelon,0.66,1.8,"=ROUND(B1972*C1972,2)"
Red onion,0.78,18.1,"=ROUND(B1973*C1973,2)"
Parsnips,2.27,5.800000000000001,"=ROUND(B1974*C1974,2)"
Tomatoes,3.16,30,"=ROUND(B1975*C1975,2)"
Corn,1.07,3,"=ROUND(B1976*C1976,2)"
Cherries,9.5,32.4,"=ROUND(B1977*C1977,2)"
Lime,1.06,32.1,"=ROUND(B1978*C1978,2)"
Lemon,1.27,4.600000000000001,"=ROUND(B1979*C1979,2)"
Potatoes,0.86,12.9,"=ROUND(B1980*C1980,2)"
Watermelon,0.66,10,"=ROUND(B1981*C1981,2)"
Green cabbage,0.8,15.3,"=ROUND(B1982*C1982,2)"
Cherries,9.5,4,"=ROUND(B1983*C1983,2)"
Yellow peppers,2.87,21.9,"=ROUND(B1984*C1984,2)"
Daikon,1.4,15.3,"=ROUND(B1985*C1985,2)"
Yellow peppers,2.87,31.5,"=ROUND(B1986*C1986,2)"
Yellow peppers,2.87,17.2,"=ROUND(B1987*C1987,2)"
Coconuts,1.18,32,"=ROUND(B1988*C1988,2)"
Tomatoes,3.16,17.5,"=ROUND(B1989*C1989,2)"
Grapefruit,0.76,12.8,"=ROUND(B1990*C1990,2)"
Lettuce,1.88,31.2,"=ROUND(B1991*C1991,2)"
Bok choy,1.42,28.2,"=ROUND(B1992*C1992,2)"
Avocados,3.23,38.6,"=ROUND(B1993*C1993,2)"
Apples,1.88,30.2,"=ROUND(B1994*C1994,2)"
Potatoes,0.86,19.1,"=ROUND(B1995*C1995,2)"
Green cabbage,0.8,2.6,"=ROUND(B1996*C1996,2)"
Green beans,2.52,9,"=ROUND(B1997*C1997,2)"
Eggplant,2.32,21.7,"=ROUND(B1998*C1998,2)"
Red onion,0.78,36.4,"=ROUND(B1999*C1999,2)"
Coconuts,1.18,24,"=ROUND(B2000*C2000,2)"
Butternut squash,1.28,37.8,"=ROUND(B2001*C2001,2)"
Papaya,1.34,13.1,"=ROUND(B2002*C2002,2)"
Ginger,5.13,27.3,"=ROUND(B2003*C2003,2)"
Avocados,3.23,7.4,"=ROUND(B2004*C2004,2)"
Coconuts,1.18,17.9,"=ROUND(B2005*C2005,2)"
Carrots,1.26,16.5,"=ROUND(B2006*C2006,2)"
Beets,1.51,31.2,"=ROUND(B2007*C2007,2)"
Red onion,0.78,24.7,"=ROUND(B2008*C2008,2)"
Celery,1.19,18.9,"=ROUND(B2009*C2009,2)"
Okra,2.26,30.8,"=ROUND(B2010*C2010,2)"
Orange,1.09,39,"=ROUND(B2011*C2011,2)"
Orange,1.09,8.200000000000001,"=ROUND(B2012*C2012,2)"
Lime,1.06,22.5,"=ROUND(B2013*C2013,2)"
Ginger,5.13,15.4,"=ROUND(B2014*C2014,2)"
Lettuce,1.88,11.7,"=ROUND(B2015*C2015,2)"
Okra,2.26,35.9,"=ROUND(B2016*C2016,2)"
Apples,1.88,8.8,"=ROUND(B2017*C2017,2)"
Red onion,0.78,12.3,"=ROUND(B2018*C2018,2)"
Okra,2.26,24.1,"=ROUND(B2019*C2019,2)"
Carrots,1.26,37.8,"=ROUND(B2020*C2020,2)"
Brussels sprouts,1.65,14.4,"=ROUND(B2021*C2021,2)"
Ginger,5.13,25.2,"=ROUND(B2022*C2022,2)"
Brussels sprouts,1.65,37.3,"=ROUND(B2023*C2023,2)"
Cucumber,1.07,17.8,"=ROUND(B2024*C2024,2)"
Yellow peppers,2.87,39,"=ROUND(B2025*C2025,2)"
Grapes,2.63,34.3,"=ROUND(B2026*C2026,2)"
Asparagus,2.49,2.8,"=ROUND(B2027*C2027,2)"
Carrots,1.26,30.5,"=ROUND(B2028*C2028,2)"
Lettuce,1.88,22.3,"=ROUND(B2029*C2029,2)"
Green beans,2.52,33,"=ROUND(B2030*C2030,2)"
Green peppers,1.89,19.9,"=ROUND(B2031*C2031,2)"
Okra,2.26,14.2,"=ROUND(B2032*C2032,2)"
Bok choy,1.42,21.6,"=ROUND(B2033*C2033,2)"
Green beans,2.52,20,"=ROUND(B2034*C2034,2)"
Red onion,0.78,6.600000000000001,"=ROUND(B2035*C2035,2)"
Cherries,9.5,23.7,"=ROUND(B2036*C2036,2)"
Green cabbage,0.8,15.5,"=ROUND(B2037*C2037,2)"
Watermelon,0.66,3.8,"=ROUND(B2038*C2038,2)"
Yellow peppers,2.87,17.6,"=ROUND(B2039*C2039,2)"
Green cabbage,0.8,28.4,"=ROUND(B2040*C2040,2)"
Green peppers,1.89,28,"=ROUND(B2041*C2041,2)"
Papaya,1.34,26.3,"=ROUND(B2042*C2042,2)"
Potatoes,0.86,19.4,"=ROUND(B2043*C2043,2)"
Green peppers,1.89,16.8,"=ROUND(B2044*C2044,2)"
Carrots,1.26,40,"=ROUND(B2045*C2045,2)"
Fava beans,2.69,11.7,"=ROUND(B2046*C2046,2)"
Cherries,9.5,6.800000000000001,"=ROUND(B2047*C2047,2)"
Green beans,2.52,10.4,"=ROUND(B2048*C2048,2)"
Avocados,3.23,6.7,"=ROUND(B2049*C2049,2)"
Lime,1.06,34.2,"=ROUND(B2050*C2050,2)"
Spinach,4.12,28.2,"=ROUND(B2051*C2051,2)"
Carrots,1.26,15.4,"=ROUND(B2052*C2052,2)"
Red onion,0.78,6,"=ROUND(B2053*C2053,2)"
Strawberries,4.4,37.6,"=ROUND(B2054*C2054,2)"
Cucumber,1.07,6.800000000000001,"=ROUND(B2055*C2055,2)"
Celery,1.19,8.200000000000001,"=ROUND(B2056*C2056,2)"
Apricots,3.71,22.1,"=ROUND(B2057*C2057,2)"
Asparagus,2.49,25.9,"=ROUND(B2058*C2058,2)"
Cherries,9.5,3.2,"=ROUND(B2059*C2059,2)"
Grapefruit,0.76,7.100000000000001,"=ROUND(B2060*C2060,2)"
Avocados,3.23,32.4,"=ROUND(B2061*C2061,2)"
Avocados,3.23,2.3,"=ROUND(B2062*C2062,2)"
Cherries,9.5,12.7,"=ROUND(B2063*C2063,2)"
Yellow peppers,2.87,36.2,"=ROUND(B2064*C2064,2)"
Coconuts,1.18,14.3,"=ROUND(B2065*C2065,2)"
Bananas,0.86,33.2,"=ROUND(B2066*C2066,2)"
Carrots,1.26,35.5,"=ROUND(B2067*C2067,2)"
Avocados,3.23,1.9,"=ROUND(B2068*C2068,2)"
Okra,2.26,2,"=ROUND(B2069*C2069,2)"
Garlic,3.07,39.8,"=ROUND(B2070*C2070,2)"
Green beans,2.52,31.9,"=ROUND(B2071*C2071,2)"
Spinach,4.12,29.1,"=ROUND(B2072*C2072,2)"
Potatoes,0.86,10.1,"=ROUND(B2073*C2073,2)"
Strawberries,4.4,10.5,"=ROUND(B2074*C2074,2)"
Apples,1.88,19,"=ROUND(B2075*C2075,2)"
Bok choy,1.42,29.5,"=ROUND(B2076*C2076,2)"
Apples,1.88,18.5,"=ROUND(B2077*C2077,2)"
Eggplant,2.32,31.4,"=ROUND(B2078*C2078,2)"
Carrots,1.26,35.9,"=ROUND(B2079*C2079,2)"
Apples,1.88,15.2,"=ROUND(B2080*C2080,2)"
Parsnips,2.27,19.1,"=ROUND(B2081*C2081,2)"
Cucumber,1.07,9.600000000000001,"=ROUND(B2082*C2082,2)"
Apricots,3.71,19.4,"=ROUND(B2083*C2083,2)"
Avocados,3.23,28.6,"=ROUND(B2084*C2084,2)"
Tomatoes,3.16,35.6,"=ROUND(B2085*C2085,2)"
Bananas,0.86,17.4,"=ROUND(B2086*C2086,2)"
Potatoes,0.86,24.1,"=ROUND(B2087*C2087,2)"
Red onion,0.78,20.7,"=ROUND(B2088*C2088,2)"
Beets,1.51,10.9,"=ROUND(B2089*C2089,2)"
Green beans,2.52,8.3,"=ROUND(B2090*C2090,2)"
Green cabbage,0.8,22.5,"=ROUND(B2091*C2091,2)"
Bok choy,1.42,38.3,"=ROUND(B2092*C2092,2)"
Apples,1.88,16.8,"=ROUND(B2093*C2093,2)"
Spinach,4.12,35.5,"=ROUND(B2094*C2094,2)"
Lemon,1.27,7.300000000000001,"=ROUND(B2095*C2095,2)"
Lemon,1.27,6.7,"=ROUND(B2096*C2096,2)"
Green beans,2.52,7.4,"=ROUND(B2097*C2097,2)"
Bananas,0.86,6.9,"=ROUND(B2098*C2098,2)"
Daikon,1.4,7.7,"=ROUND(B2099*C2099,2)"
Apples,1.88,0.9,"=ROUND(B2100*C2100,2)"
Eggplant,2.32,22.3,"=ROUND(B2101*C2101,2)"
Lemon,1.27,24.5,"=ROUND(B2102*C2102,2)"
Avocados,3.23,5.100000000000001,"=ROUND(B2103*C2103,2)"
Eggplant,2.32,28.2,"=ROUND(B2104*C2104,2)"
Ginger,5.13,32.6,"=ROUND(B2105*C2105,2)"
Lemon,1.27,29.4,"=ROUND(B2106*C2106,2)"
Apricots,3.71,25.1,"=ROUND(B2107*C2107,2)"
Apples,1.88,31.9,"=ROUND(B2108*C2108,2)"
Apples,1.88,21.7,"=ROUND(B2109*C2109,2)"
Apricots,3.71,34.2,"=ROUND(B2110*C2110,2)"
Butternut squash,1.28,28.1,"=ROUND(B2111*C2111,2)"
Garlic,3.07,0.8,"=ROUND(B2112*C2112,2)"
Grapes,2.63,32.7,"=ROUND(B2113*C2113,2)"
Spinach,4.12,15.3,"=ROUND(B2114*C2114,2)"
Parsnips,2.27,28.4,"=ROUND(B2115*C2115,2)"
Corn,1.07,16.9,"=ROUND(B2116*C2116,2)"
Watermelon,0.66,18.4,"=ROUND(B2117*C2117,2)"
Tomatoes,3.16,12,"=ROUND(B2118*C2118,2)"
Asparagus,2.49,5,"=ROUND(B2119*C2119,2)"
Okra,2.26,9.600000000000001,"=ROUND(B2120*C2120,2)"
Bok choy,1.42,33.4,"=ROUND(B2121*C2121,2)"
Asparagus,2.49,29.3,"=ROUND(B2122*C2122,2)"
Avocados,3.23,32.8,"=ROUND(B2123*C2123,2)"
Apples,1.88,21,"=ROUND(B2124*C2124,2)"
Apples,1.88,11.5,"=ROUND(B2125*C2125,2)"
Garlic,3.07,24.7,"=ROUND(B2126*C2126,2)"
Red onion,0.78,16.1,"=ROUND(B2127*C2127,2)"
Apricots,3.71,18.4,"=ROUND(B2128*C2128,2)"
Corn,1.07,34.8,"=ROUND(B2129*C2129,2)"
Parsnips,2.27,10,"=ROUND(B2130*C2130,2)"
Grapes,2.63,3.9,"=ROUND(B2131*C2131,2)"
Lemon,1.27,8.6,"=ROUND(B2132*C2132,2)"
Parsnips,2.27,5.7,"=ROUND(B2133*C2133,2)"
Ginger,5.13,16.3,"=ROUND(B2134*C2134,2)"
Avocados,3.23,30.4,"=ROUND(B2135*C2135,2)"
Lime,1.06,16.8,"=ROUND(B2136*C2136,2)"
Yellow peppers,2.87,24.8,"=ROUND(B2137*C2137,2)"
Eggplant,2.32,26.5,"=ROUND(B2138*C2138,2)"
Grapes,2.63,6.300000000000001,"=ROUND(B2139*C2139,2)"
Apricots,3.71,16.1,"=ROUND(B2140*C2140,2)"
Bok choy,1.42,9.3,"=ROUND(B2141*C2141,2)"
